bank_id,scenario_id,size_tier,sector_concentration,total_assets_usd,total_loans_usd,baseline_car_pct,baseline_liquidity_ratio_pct,baseline_roa_pct,gdp_shock_pp,unemp_shock_pp,rate_shock_pp,credit_spread_bps,inflation_shock_pp,fx_devaluation_pct,scenario_severity,weighted_pd_multiplier,projected_npl_ratio_pct,stressed_el_rate_pct,incremental_credit_loss_usd,car_after_pct,roa_after_pct,liquidity_after_pct,bank_condition
BANK_030,SCN_0439,medium,diversified,25745739987.0,15377396802.0,12.72358901116888,70.0,0.6184028549558498,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.4,3.137,1.649,157325639.0,11.44,-0.06,69.08,Critical
BANK_031,SCN_0439,medium,diversified,20566647581.0,11889639123.0,15.58351396443804,148.7260351312658,1.511765362850289,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.368,3.644,1.891,164478554.0,14.05,0.69,145.05,Healthy
BANK_032,SCN_0439,large,concentrated,46596723176.0,26905562604.0,12.859743031972137,126.71682513866048,0.2,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.067,2.207,1.077,187466618.0,11.84,-0.13,103.74,Healthy
BANK_033,SCN_0439,small,diversified,1394440729.0,878064100.0,14.610265559441604,100.00575542661238,0.8833649469514913,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.295,3.193,1.63,9003989.0,13.24,0.27,85.9,Stressed
BANK_034,SCN_0439,small,diversified,4328062608.0,2821672673.0,12.18728351452741,111.71053868328283,1.553564151093497,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.237,2.81,1.473,25722880.0,11.09,0.9,91.02,Stressed
BANK_035,SCN_0439,medium,concentrated,28161317510.0,18684281893.0,15.381958094621424,143.75268785442242,1.381110019300947,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.203,2.559,1.289,151284422.0,14.03,0.85,141.44,Healthy
BANK_036,SCN_0439,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.173,2.64,1.336,32045915.0,13.02,0.98,100.14,Healthy
BANK_037,SCN_0439,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.286,3.397,1.61,64649791.0,11.79,0.56,98.65,Stressed
BANK_038,SCN_0439,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.454,3.368,1.877,230057895.0,10.88,0.44,93.59,Stressed
BANK_039,SCN_0439,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.381,3.164,1.532,49003708.0,12.45,0.86,120.53,Healthy
BANK_040,SCN_0439,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-5.75,5.13,-0.66,233.2,5.55,12.65,adverse,2.376,3.405,1.955,273994614.0,12.76,-0.13,114.28,Healthy
BANK_001,SCN_0440,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.48,4.515,2.86,523364225.0,11.51,-0.06,92.33,Stressed
BANK_002,SCN_0440,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.88,5.18,3.194,366215016.0,11.95,-0.55,87.92,Stressed
BANK_003,SCN_0440,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.075,6.161,3.795,959700725.0,12.84,-0.96,94.2,Stressed
BANK_004,SCN_0440,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.652,3.932,2.541,372415524.0,12.72,-0.13,102.57,Healthy
BANK_005,SCN_0440,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.857,5.042,3.217,51046089.0,11.24,-0.45,115.49,Healthy
BANK_006,SCN_0440,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.248,2.772,1.585,739732754.0,8.31,0.25,91.17,Stressed
BANK_007,SCN_0440,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.023,4.945,3.055,328693451.0,11.33,-0.77,117.64,Healthy
BANK_008,SCN_0440,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.221,6.46,4.559,263974002.0,8.77,-1.05,101.73,Stressed
BANK_009,SCN_0440,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.823,5.117,2.917,66722502.0,11.4,-0.46,91.22,Stressed
BANK_010,SCN_0440,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.495,3.561,2.482,295177506.0,11.35,0.38,91.41,Stressed
BANK_011,SCN_0440,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.622,3.381,2.086,68691872.0,11.27,0.91,108.19,Healthy
BANK_012,SCN_0440,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.641,4.863,2.975,1047572897.0,11.16,0.2,113.44,Healthy
BANK_013,SCN_0440,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.211,6.653,4.683,870663073.0,7.23,-1.81,53.06,Critical
BANK_014,SCN_0440,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.758,4.222,2.822,1292163438.0,10.17,-0.71,81.79,Stressed
BANK_015,SCN_0440,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.97,5.513,3.489,555361304.0,7.89,-0.79,68.14,Critical
BANK_016,SCN_0440,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.948,5.357,3.449,168163664.0,11.89,-0.33,107.27,Healthy
BANK_017,SCN_0440,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.939,6.085,3.534,466073741.0,13.3,-0.63,86.13,Stressed
BANK_018,SCN_0440,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.669,4.689,2.914,66109827.0,9.63,0.12,96.14,Stressed
BANK_019,SCN_0440,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.589,4.051,2.44,1411061959.0,11.73,-0.5,34.18,Critical
BANK_020,SCN_0440,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.744,4.419,2.646,199658531.0,11.73,0.31,78.96,Critical
BANK_021,SCN_0440,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.588,4.393,2.694,444513673.0,10.9,-0.0,90.17,Stressed
BANK_022,SCN_0440,small,concentrated,2963573920.0,2036755809.0,13.353142014566782,85.88695567968966,0.6537366642717288,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.223,6.521,4.249,74219815.0,8.55,-1.89,42.62,Critical
BANK_023,SCN_0440,large,diversified,74952765865.0,50682614414.0,13.057629299976778,139.0410730627978,0.3992890837523812,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.818,4.649,2.98,1233356255.0,9.13,-1.31,128.79,Stressed
BANK_024,SCN_0440,large,diversified,68440445164.0,40505199273.0,11.659895493034806,118.07642126153335,1.7512075429397211,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.688,3.618,2.228,608416409.0,9.6,0.94,103.77,Stressed
BANK_025,SCN_0440,medium,diversified,14806292856.0,9863270039.0,14.429335629782612,112.5656660682861,0.9427477513660548,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.075,5.923,3.787,302619422.0,11.3,-1.08,83.32,Stressed
BANK_026,SCN_0440,small,concentrated,4502781271.0,2824404508.0,14.214584348097912,121.20771856848836,0.7789391532662142,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.296,3.332,2.001,46705555.0,12.01,-0.29,98.65,Stressed
BANK_027,SCN_0440,medium,diversified,24312010257.0,17476065674.0,15.479963370615751,117.35542686937656,0.8023176484556522,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.772,4.532,2.94,428742010.0,12.4,-0.97,95.06,Stressed
BANK_028,SCN_0440,small,concentrated,5394979671.0,2978675525.0,16.310588763246432,97.44438470216572,1.148077395284042,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.092,5.703,3.676,88128105.0,13.08,-0.47,76.76,Critical
BANK_029,SCN_0440,small,diversified,3656172358.0,2072964250.0,14.69983080349716,100.359611603394,0.7230803457762355,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.822,4.923,2.988,53765247.0,11.94,-0.72,79.65,Critical
BANK_030,SCN_0440,medium,diversified,25745739987.0,15377396802.0,12.72358901116888,70.0,0.6184028549558498,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.957,5.173,3.301,429214267.0,9.42,-1.09,51.91,Critical
BANK_031,SCN_0440,medium,diversified,20566647581.0,11889639123.0,15.58351396443804,148.7260351312658,1.511765362850289,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.905,6.009,3.783,368341655.0,12.64,-0.33,132.7,Healthy
BANK_032,SCN_0440,large,concentrated,46596723176.0,26905562604.0,12.859743031972137,126.71682513866048,0.2,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.355,3.582,2.112,444239827.0,9.61,-0.71,95.91,Stressed
BANK_033,SCN_0440,small,diversified,1394440729.0,878064100.0,14.610265559441604,100.00575542661238,0.8833649469514913,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.787,5.269,3.263,25243544.0,11.86,-0.93,,Critical
BANK_034,SCN_0440,small,diversified,4328062608.0,2821672673.0,12.18728351452741,111.71053868328283,1.553564151093497,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.658,4.594,2.915,69680907.0,10.05,-0.02,102.93,Stressed
BANK_035,SCN_0440,medium,concentrated,28161317510.0,18684281893.0,15.381958094621424,143.75268785442242,1.381110019300947,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.585,4.166,2.534,385409802.0,12.75,0.15,132.78,Healthy
BANK_036,SCN_0440,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.518,4.274,2.591,74308508.0,11.85,0.21,88.35,Stressed
BANK_037,SCN_0440,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.712,5.514,3.105,147013208.0,10.68,-0.47,98.66,Stressed
BANK_038,SCN_0440,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-11.26,9.48,2.08,484.8,12.68,40.57,severe,4.1,5.627,3.849,620378592.0,9.74,-1.12,99.15,Stressed
BANK_039,SCN_0440,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.911,5.195,3.028,122525223.0,11.22,0.11,117.88,Healthy
BANK_040,SCN_0440,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-11.26,9.48,2.08,484.8,12.68,40.57,severe,3.971,5.692,4.044,616864212.0,10.68,-1.2,108.7,Healthy
BANK_001,SCN_0441,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.646,3.432,1.946,333146625.0,12.19,0.52,120.82,Healthy
BANK_002,SCN_0441,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.927,3.909,2.134,210640537.0,12.73,0.15,94.55,Stressed
BANK_003,SCN_0441,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.085,4.664,2.54,575246215.0,14.04,-0.27,85.66,Stressed
BANK_004,SCN_0441,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.744,2.954,1.693,209574566.0,13.53,0.41,109.6,Healthy
BANK_005,SCN_0441,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.902,3.793,2.146,29432770.0,11.99,0.24,144.28,Healthy
BANK_006,SCN_0441,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.441,2.083,1.061,405616811.0,8.8,0.56,108.09,Stressed
BANK_007,SCN_0441,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.005,3.693,2.02,201017254.0,,-0.16,121.49,Healthy
BANK_008,SCN_0441,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.169,4.85,3.007,171969577.0,9.39,-0.22,92.75,Stressed
BANK_009,SCN_0441,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.907,3.892,1.981,36996755.0,12.12,0.29,98.39,Stressed
BANK_010,SCN_0441,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.631,2.68,1.659,168835038.0,12.05,0.98,84.42,Stressed
BANK_011,SCN_0441,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.724,2.543,1.396,41724303.0,11.98,1.31,120.15,Healthy
BANK_012,SCN_0441,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.746,3.668,1.99,648435446.0,11.86,0.77,133.89,Healthy
BANK_013,SCN_0441,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.169,5.005,3.098,514093438.0,9.23,-0.75,60.85,Critical
BANK_014,SCN_0441,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.816,3.164,1.873,759709137.0,10.84,-0.17,84.06,Stressed
BANK_015,SCN_0441,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.005,4.173,2.342,339565661.0,8.42,-0.03,78.59,Critical
BANK_016,SCN_0441,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.977,4.04,2.298,104602340.0,12.69,0.39,123.29,Healthy
BANK_017,SCN_0441,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.973,4.591,2.367,321296579.0,14.19,-0.06,75.94,Critical
BANK_018,SCN_0441,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.764,3.532,1.947,41965816.0,10.24,0.69,129.78,Stressed
BANK_019,SCN_0441,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.705,3.054,1.634,853329335.0,12.46,0.05,48.91,Critical
BANK_020,SCN_0441,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.845,3.357,1.794,114739383.0,12.47,0.76,69.79,Critical
BANK_021,SCN_0441,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.704,3.311,1.807,231037098.0,11.58,0.7,82.89,Stressed
BANK_022,SCN_0441,small,concentrated,2963573920.0,2036755809.0,13.353142014566782,85.88695567968966,0.6537366642717288,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.178,4.907,2.809,39501252.0,11.32,-0.68,76.18,Critical
BANK_023,SCN_0441,large,diversified,74952765865.0,50682614414.0,13.057629299976778,139.0410730627978,0.3992890837523812,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.878,3.505,1.99,733252245.0,11.01,-0.57,117.2,Healthy
BANK_024,SCN_0441,large,diversified,68440445164.0,40505199273.0,11.659895493034806,118.07642126153335,1.7512075429397211,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.789,2.736,1.496,386558038.0,10.2,1.17,106.03,Stressed
BANK_025,SCN_0441,medium,diversified,14806292856.0,9863270039.0,14.429335629782612,112.5656660682861,0.9427477513660548,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.076,4.471,2.531,200698650.0,12.37,-0.46,90.04,Stressed
BANK_026,SCN_0441,small,concentrated,4502781271.0,2824404508.0,14.214584348097912,121.20771856848836,0.7789391532662142,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.485,2.512,1.346,24929383.0,12.7,0.24,95.11,Stressed
BANK_027,SCN_0441,medium,diversified,24312010257.0,17476065674.0,15.479963370615751,117.35542686937656,0.8023176484556522,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.836,3.408,1.962,218212956.0,13.5,-0.06,97.12,Stressed
BANK_028,SCN_0441,small,concentrated,5394979671.0,2978675525.0,16.310588763246432,97.44438470216572,1.148077395284042,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.108,4.331,2.492,55355133.0,13.96,0.06,83.83,Stressed
BANK_029,SCN_0441,small,diversified,3656172358.0,2072964250.0,14.69983080349716,100.359611603394,0.7230803457762355,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.877,3.706,1.994,29643712.0,12.78,-0.04,88.67,Stressed
BANK_030,SCN_0441,medium,diversified,25745739987.0,15377396802.0,12.72358901116888,70.0,0.6184028549558498,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.996,3.916,2.212,244684453.0,10.97,-0.35,36.55,Critical
BANK_031,SCN_0441,medium,diversified,20566647581.0,11889639123.0,15.58351396443804,148.7260351312658,1.511765362850289,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.947,4.534,2.529,252293953.0,13.48,0.34,132.68,Healthy
BANK_032,SCN_0441,large,concentrated,46596723176.0,26905562604.0,12.859743031972137,126.71682513866048,0.2,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.519,2.69,1.409,263194333.0,11.09,-0.37,112.15,Healthy
BANK_033,SCN_0441,small,diversified,1394440729.0,878064100.0,14.610265559441604,100.00575542661238,0.8833649469514913,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.844,3.957,2.171,14844539.0,12.73,-0.2,90.49,Stressed
BANK_034,SCN_0441,small,diversified,4328062608.0,2821672673.0,12.18728351452741,111.71053868328283,1.553564151093497,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.764,3.471,1.958,40186173.0,10.68,0.57,85.64,Stressed
BANK_035,SCN_0441,medium,concentrated,28161317510.0,18684281893.0,15.381958094621424,143.75268785442242,1.381110019300947,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.71,3.148,1.698,215151235.0,13.53,0.63,131.57,Healthy
BANK_036,SCN_0441,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.678,3.254,1.767,43546278.0,,0.88,111.55,Healthy
BANK_037,SCN_0441,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.839,4.218,2.129,88174661.0,11.33,0.2,85.31,Stressed
BANK_038,SCN_0441,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,3.075,4.22,2.542,368138012.0,10.42,-0.19,101.26,Stressed
BANK_039,SCN_0441,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.965,3.939,2.036,83737142.0,11.95,0.52,118.43,Healthy
BANK_040,SCN_0441,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-8.13,6.8,2.68,312.2,12.29,14.27,adverse,2.961,4.243,2.649,404029732.0,12.24,-0.51,111.34,Healthy
BANK_001,SCN_0442,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,2.925,3.795,2.234,374089333.0,11.95,0.44,95.97,Stressed
BANK_002,SCN_0442,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.243,4.329,2.479,273770066.0,12.46,-0.05,116.62,Healthy
BANK_003,SCN_0442,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.398,5.137,2.943,644920431.0,13.75,-0.45,109.62,Healthy
BANK_004,SCN_0442,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.063,3.297,1.974,263467429.0,13.23,0.21,98.19,Stressed
BANK_005,SCN_0442,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.22,4.209,2.489,39106853.0,11.73,-0.09,138.51,Healthy
BANK_006,SCN_0442,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,2.743,2.341,1.246,520891003.0,8.61,0.47,95.05,Stressed
BANK_007,SCN_0442,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.354,4.122,2.359,224772138.0,11.84,-0.24,120.69,Healthy
BANK_008,SCN_0442,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.495,5.348,3.476,217924245.0,9.19,-0.67,97.1,Stressed
BANK_009,SCN_0442,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.226,4.318,2.303,48938216.0,11.86,0.01,99.43,Stressed
BANK_010,SCN_0442,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,2.937,2.992,1.926,219855186.0,11.79,0.8,102.02,Healthy
BANK_011,SCN_0442,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.039,2.837,1.624,56020422.0,11.72,1.09,116.39,Healthy
BANK_012,SCN_0442,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.055,4.08,2.318,788178850.0,11.61,0.61,131.56,Healthy
BANK_013,SCN_0442,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.484,5.504,3.571,607725796.0,9.04,-1.02,60.37,Critical
BANK_014,SCN_0442,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.152,3.541,2.187,932800379.0,10.59,-0.27,90.79,Stressed
BANK_015,SCN_0442,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.309,4.596,2.7,415833986.0,8.25,-0.31,90.56,Stressed
BANK_016,SCN_0442,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.292,4.468,2.666,,12.42,0.08,131.25,Healthy
BANK_017,SCN_0442,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.294,5.088,2.754,409298314.0,13.88,-0.39,86.87,Stressed
BANK_018,SCN_0442,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.077,3.933,2.267,51033898.0,10.02,0.39,125.46,Stressed
BANK_019,SCN_0442,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.016,3.404,1.904,1089181335.0,12.19,-0.21,48.49,Critical
BANK_020,SCN_0442,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.15,3.718,2.076,148782664.0,12.21,0.66,66.21,Critical
BANK_021,SCN_0442,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-7.99,7.23,2.68,393.2,9.96,30.3,adverse,3.011,3.687,2.1,277243042.0,11.33,0.45,87.3,Stressed
