loan_id,sector,pd_annual,lgd,ead,rwa,loan_amount
LN_002243,Telecom,0.00836,0.804,4017299.0,3269926.0,4017299.0
LN_002244,Telecom,0.01478,0.4022,767668.0,595160.0,767668.0
LN_002245,Telecom,0.01837,0.4747,2196864.0,1584461.0,2196864.0
LN_002246,Telecom,0.00696,0.3494,3485321.0,2113364.0,3485321.0
LN_002247,Telecom,0.02188,0.7747,243394.0,223579.0,243394.0
LN_002248,Telecom,0.00834,0.4522,7147078.0,4620707.0,7147078.0
LN_002249,Telecom,0.01542,0.5269,1465081.0,1130041.0,1465081.0
LN_002250,Telecom,0.007,0.3911,4336496.0,2953256.0,4336496.0
LN_002251,Telecom,0.00932,0.6449,1733305.0,1321732.0,1733305.0
LN_002252,Telecom,0.00721,0.1852,1419977.0,650464.0,1419977.0
LN_002253,Telecom,0.00913,0.3318,1684092.0,1043827.0,1684092.0
LN_002254,Telecom,0.01487,0.6488,2421932.0,1682755.0,2421932.0
LN_002255,Telecom,0.0058,0.6118,4332876.0,3182221.0,4332876.0
LN_002256,Telecom,0.00778,0.2885,"1,395,812",769607.0,1395812.0
LN_002257,Telecom,0.01178,0.7229,592955.0,497889.0,592955.0
LN_002258,Telecom,N/A,0.674,904049.0,627526.0,904049.0
LN_002259,Telecom,0.02455,0.4991,685121.0,517493.0,685121.0
LN_002260,Telecom,0.00438,0.4245,3891030.0,2194628.0,3891030.0
LN_002261,Telecom,0.03146,0.2856,698099.0,470578.0,698099.0
LN_002262,Telecom,-,0.6347,8327282.0,6430132.0,8327282.0
LN_002263,Telecom,0.01456,0.7351,2075399.0,1736514.0,2075399.0
LN_002264,Telecom,0.01999,0.5634,1668401.0,1259568.0,1668401.0
LN_002265,Telecom,0.01172,0.2837,6728291.0,4302807.0,6728291.0
LN_002266,Telecom,0.0045,0.5224,1263648.0,845978.0,1263648.0
LN_002267,telecom,0.00764,0.6201,1358147.0,870723.0,1358147.0
LN_002268,Telecom,0.00932,0.3791,3980272.0,2257420.0,3980272.0
LN_002269,Telecom,0.01192,0.5411,3826653.0,2845676.0,3826653.0
LN_002270,Telecom,0.01464,0.4555,673963.0,481286.0,673963.0
LN_002271,Telecom,0.01571,0.4785,21350326.0,15422655.0,21350326.0
LN_002272,Telecom,1.87%,0.3958,3227712.0,2247870.0,3227712.0
LN_002273,Telecom,0.00563,0.5065,521740.0,324374.0,521740.0
LN_002274,Telecom,0.01471,0.4084,1537572.0,1017690.0,1537572.0
LN_002275,Telecom,null,0.4176,4622559.0,2530366.0,4622559.0
LN_002276,Telecom,0.0097,0.2564,2282599.0,1167131.0,2282599.0
LN_002277,Telecom,0.00531,0.7775,4318027.0,3315301.0,4318027.0
LN_002278,Telecom,0.00373,0.2791,19543225.0,9529944.0,19543225.0
LN_002279,Telecom,0.01419,0.5425,4657235.0,3352043.0,4657235.0
LN_002280,Telecom,0.00888,0.5929,13682698.0,9866489.0,13682698.0
LN_002281,Telecom,0.0147,0.5186,3632250.0,2494431.0,3632250.0
LN_002282,Telecom,0.00411,0.664,946610.0,753400.0,946610.0
LN_002283,Telecom,0.49%,0.4173,8352523.0,4921175.0,8352523.0
LN_002284,Telecom,0.00858,0.8053,916013.0,845186.0,916013.0
LN_002285,Telecom,0.00648,0.6074,4808683.0,3725385.0,4808683.0
LN_002286,Telecom,0.00933,0.4064,3554555.0,2033104.0,3554555.0
LN_002287,Telecom,0.00662,0.3595,794200.0,503018.0,794200.0
LN_002288,Telecom,0.00761,0.338,916892.0,471907.0,916892.0
LN_002289,Telecom,0.00511,0.4467,1557095.0,1089429.0,1557095.0
LN_002290,Telecom,0.01701,0.4768,2777649.0,2034041.0,2777649.0
LN_002291,Telecom,0.00769,0.3844,7063626.0,3957595.0,7063626.0
LN_002292,Telecom,0.00502,0.6329,2013603.0,1251967.0,2013603.0
LN_002293,Telecom,0.01262,0.5545,12526128.0,8923653.0,12526128.0
LN_002294,Telecom,0.01145,0.5403,4495309.0,2923979.0,4495309.0
LN_002295,Telecom,0.01003,0.3072,990658.0,628409.0,990658.0
LN_002296,Telecom,0.01006,0.6347,1014864.0,709519.0,1014864.0
LN_002297,Telecom,0.00741,0.6634,2054808.0,1538850.0,2054808.0
LN_002298,Telecom,0.00844,,1123737.0,898316.0,1123737.0
LN_002299,Telecom,0.003,0.3739,1731040.0,995240.0,1731040.0
LN_002300,Telecom,0.00416,0.3844,4121237.0,2472347.0,4121237.0
LN_002301,Telecom,0.00489,0.5741,2467011.0,1686034.0,2467011.0
LN_002302,Telecom,0.01038,0.3375,5045924.0,3199121.0,5045924.0
LN_002303,Telecom,0.01651,0.5327,"956,833",666448.0,956833.0
LN_002304,Telecom,0.0083,0.3751,805142.0,510885.0,805142.0
LN_002305,Telecom,0.00789,0.5034,471418.0,290012.0,471418.0
LN_002306,Telecom,0.01576,0.464,321904.0,228145.0,321904.0
LN_002307,Telecom,0.00752,0.4139,1223709.0,693679.0,1223709.0
LN_002308,Telecom,N/A,0.5994,2052243.0,1528275.0,2052243.0
LN_002309,Telecom,0.01116,0.4775,1571739.0,1113747.0,1571739.0
LN_002310,Telecom,n/a,0.443,1933341.0,1319671.0,1933341.0
LN_002311,Telecom,0.01053,0.6051,14851062.0,9761560.0,14851062.0
LN_002312,Telecom,0.00997,0.421,646735.0,390329.0,646735.0
LN_002313,Telecom,0.00509,0.3635,1471816.0,783560.0,1471816.0
LN_002314,Telecom,0.00539,0.4534,1183121.0,817923.0,1183121.0
LN_002315,Telecom,0.00478,0.3664,778075.0,418146.0,778075.0
LN_002316,Telecom,0.0178,0.478,7467087.0,5632012.0,7467087.0
LN_002317,Telecom,0.02571,0.5163,1871692.0,1427344.0,1871692.0
LN_002318,Telecom,0.0128,0.4246,6767545.0,3985922.0,6767545.0
LN_002319,Telecom,0.01964,0.5743,626665.0,494385.0,626665.0
LN_002320,Telecom,0.00461,0.4015,12645034.0,6854146.0,12645034.0
LN_002321,Telecom,0.01812,0.7585,18675316.0,17025022.0,18675316.0
LN_002322,Telecom,0.02401,0.7018,811679.0,747159.0,811679.0
LN_002323,Telecom,0.02011,0.6724,1921291.0,1740249.0,1921291.0
LN_002324,Telecom,0.00565,0.7716,1706664.0,1293424.0,1706664.0
LN_002325,Telecom,0.01545,0.4406,3398998.0,2590778.0,3398998.0
LN_002326,Telecom,0.00851,0.6791,529857.0,435433.0,529857.0
LN_002327,Telecom,0.01538,0.4771,3105746.0,1912591.0,3105746.0
LN_002328,Telecom,0.00655,0.5791,4026958.0,3288302.0,4026958.0
LN_002329,Telecom,0.00907,0.543,1068931.0,839795.0,1068931.0
LN_002330,Telecom,0.00678,0.6228,202431.0,137972.0,202431.0
LN_002331,Telecom,0.01142,0.5897,987230.0,748839.0,987230.0
LN_002332,Telecom,0.00857,0.3333,1313525.0,680429.0,1313525.0
LN_002333,Telecom,0.01567,0.562,4188918.0,3124769.0,4188918.0
LN_002334,Telecom,0.01358,0.4027,1050808.0,695173.0,1050808.0
LN_002335,Telecom,0.01108,0.469,618073.0,435390.0,618073.0
LN_002336,Telecom,0.00885,0.2169,3620072.0,1741845.0,3620072.0
LN_002337,Telecom,0.00775,0.6028,2831270.0,2055989.0,2831270.0
LN_002338,Telecom,0.00903,0.5544,4071019.0,2697351.0,4071019.0
LN_002339,Telecomm,0.01309,0.4257,2048280.0,1394912.0,2048280.0
LN_002340,Telecom,0.00961,0.5692,5627563.0,4237238.0,5627563.0
LN_002341,Telecom,0.01042,0.621,3266806.0,2473158.0,3266806.0
LN_002342,Telecom,0.00885,0.3204,328378.0,208657.0,328378.0
LN_002343,Telecom,0.00868,0.4101,"2,388,835",1586981.0,2388835.0
LN_002344,Telecom,0.00647,0.5874,4243527.0,3096466.0,4243527.0
LN_002345,Telecom,0.00354,0.5053,2033114.0,1435153.0,2033114.0
LN_002346,Telecom,0.01199,0.7509,8449206.0,6531190.0,8449206.0
LN_002347,Telecom,0.01191,0.4864,1243515.0,853763.0,1243515.0
LN_002348,Telecom,0.00556,0.3684,3941823.0,1962457.0,3941823.0
LN_002349,Telecom,0.02336,0.5974,573931.0,469013.0,573931.0
LN_002350,Telecom,0.00504,0.3404,1962323.0,1066761.0,1962323.0
LN_002351,Telecom,0.01482,0.1479,1133148.0,635101.0,1133148.0
LN_002352,Telecom,-999,0.7496,721585.0,578125.0,721585.0
LN_002353,Telecom,0.01055,0.5764,531599.0,371094.0,531599.0
LN_002354,Telecom,0.01589,0.1499,2455700.0,1283060.0,2455700.0
LN_002355,Telecom,0.01427,0.5086,3013328.0,2133993.0,3013328.0
LN_002356,Telecom,0.00913,0.5753,1041201.0,776755.0,1041201.0
LN_002357,Telecom,0.00532,0.6469,570006.0,395546.0,570006.0
LN_002358,Telecom,0.00491,0.5148,817512.0,480601.0,817512.0
LN_002359,Telecom,0.00991,0.4084,4202038.0,2331426.0,4202038.0
LN_002360,Telecom,1.98%,0.7033,590380.0,538398.0,590380.0
LN_002361,Telcom,0.01397,0.5415,6132854.0,4101238.0,6132854.0
LN_002362,Telecom,0.89%,0.2279,370315.0,187045.0,370315.0
LN_002363,Telecom,0.01063,0.4387,2599429.0,1559305.0,2599429.0
LN_002364,Telecom,0.01269,0.571,3829814.0,2999282.0,3829814.0
LN_002365,Telecom,-999,0.5843,6670756.0,5138866.0,6670756.0
LN_002366,Telecom,0.00617,0.5582,1281164.0,966209.0,1281164.0
LN_002367,Telecom,0.01294,0.3162,915987.0,518585.0,915987.0
LN_002368,Tele Com,0.01036,0.5295,474503.0,340445.0,474503.0
LN_002369,Telecom,0.00618,0.3826,4888467.0,3101162.0,4888467.0
LN_002370,Telecom,0.00543,0.455,1731214.0,1177476.0,1731214.0
LN_002371,Telecom,0.01698,0.368,1244450.0,740098.0,1244450.0
LN_002372,Telecom,0.01063,0.7341,1295508.0,1034971.0,1295508.0
LN_002373,Telecom,0.00812,0.7592,2539216.0,2061336.0,2539216.0
LN_002374,Telecom,0.00948,0.5023,2036150.0,1205870.0,2036150.0
LN_002375,Telecom,0.01472,0.6516,6413376.0,5332286.0,6413376.0
LN_002376,telecom,0.95%,0.4828,229361.0,158507.0,229361.0
LN_002377,Telecom,0.02009,0.5935,4589903.0,3771616.0,4589903.0
LN_002378,Telecom,0.00793,0.409,1158517.0,640831.0,1158517.0
LN_002379,Telecom,0.0061,0.7558,1825056.0,1480027.0,1825056.0
ln_002380,Telecom,0.00853,0.2744,1441661.0,826495.0,1441661.0
LN_002381,Telecom,0.00565,0.7003,1813657.0,1486429.0,1813657.0
LN_002382,Consumer,0.01,0.2744,8557838.0,5004858.0,8557838.0
LN_002383,Consumer,0.01811,0.4859,6140423.0,3979762.0,6140423.0
LN_002384,Consumer,0.03421,0.456,622024.0,531375.0,622024.0
LN_002385,Consumer,0.01045,0.407,1866721.0,1195906.0,1866721.0
LN_002386,Consumer,0.01057,0.5724,3859203.0,3136140.0,3859203.0
LN_002387,Consumer,0.01104,0.5484,890698.0,670510.0,890698.0
LN_002388,Consumer,0.0062,0.4415,937426.0,609039.0,937426.0
LN_002389,Consumer,0.01083,0.5517,1449030.0,1056180.0,1449030.0
LN_002390,Consumer,0.02896,0.5216,4127979.0,3111030.0,4127979.0
LN_002391,Consumer,0.00819,0.7144,4855752.0,3833088.0,4855752.0
LN_002392,Consumer,0.01178,0.2819,1289823.0,763297.0,1289823.0
LN_002393,Consumer,0.02343,0.2708,4487774.0,3093980.0,4487774.0
LN_002394,Consumer,0.01715,0.543,8535635.0,6608527.0,8535635.0
LN_002395,Consumer,0.01452,0.3036,4918393.0,3146615.0,4918393.0
ln_002396,Consumer,0.01099,0.4185,947801.0,645880.0,947801.0
LN_002397,Consumer,0.01226,0.5388,850891.0,591703.0,850891.0
LN_002398,Consumer,0.01305,0.3508,2614448.0,1667372.0,2614448.0
LN_002399,Consumer,0.01823,0.1856,4460971.0,2464203.0,4460971.0
LN_002400,Consumer,None,0.6955,3017768.0,2273527.0,3017768.0
LN_002401,Consumer,0.02066,0.6463,1342125.0,1015536.0,1342125.0
LN_002402,Consumer,0.00516,0.3417,781635.0,477771.0,781635.0
LN_002403,Consumer,0.01947,0.54,6973631.0,5830777.0,6973631.0
LN_002404,Consumer,0.01,0.3621,1699180.0,1156858.0,1699180.0
LN_002405,Consumer,0.01306,0.596,12625039.0,9040596.0,12625039.0
LN_002406,Consumer,0.01053,0.3165,630099.0,417683.0,630099.0
LN_002407,Consumer,0.01784,0.469,1419417.0,1126344.0,1419417.0
LN_002408,Consumer,0.01225,0.5243,1042781.0,705172.0,1042781.0
LN_002409,Consumer,0.0177,0.6909,12356442.0,10650399.0,12356442.0
LN_002410,Consumer,0.00873,0.4158,6760834.0,4847534.0,6760834.0
LN_002411,Consumr,0.01427,0.4074,1208335.0,804837.0,1208335.0
LN_002412,Consumer,0.02384,0.4197,290596.0,227828.0,290596.0
LN_002413,Consumer,0.02254,0.4294,6224502.0,4312114.0,6224502.0
LN_002414,Consumer,0.0109,0.5457,2253055.0,1578812.0,2253055.0
LN_002415,Consumer,0.01395,0.6438,644695.0,536973.0,644695.0
LN_002416,Consumer,0.01083,0.2995,444502.0,254930.0,444502.0
LN_002417,Consumer,1.23%,0.6859,2948600.0,2385420.0,2948600.0
LN_002418,Consumer,0.01312,0.5356,1614628.0,1178347.0,1614628.0
LN_002419,Consumer,0.02365,0.518,2286855.0,1665694.0,2286855.0
LN_002420,Consumer,0.01735,0.391,2935292.0,2185498.0,2935292.0
LN_002421,Consumer,--,0.4614,1371797.0,1041780.0,1371797.0
LN_002422,Consumer,0.02778,0.4823,1511580.0,1160489.0,1511580.0
LN_002423,Consumer,0.00696,0.3182,"3,820,851",2089202.0,3820851.0
LN_002424,Consumer,0.01515,0.3774,1777724.0,1161931.0,1777724.0
LN_002425,Consumer,unknown,0.4044,1505739.0,890163.0,1505739.0
LN_002426,Consumer,0.00586,0.4276,3746510.0,2491273.0,3746510.0
LN_002427,Consumer,0.00764,0.3055,278071.0,152670.0,278071.0
LN_002428,Consumer,0.01016,0.3024,6824274.0,4218573.0,6824274.0
LN_002429,Consumer,0.0297,0.5367,3091008.0,2417673.0,3091008.0
LN_002430,Consumr,0.01359,0.5806,929062.0,652794.0,929062.0
LN_002431,Consumer,0.01188,0.5534,1667833.0,1137780.0,1667833.0
LN_002432,Consumer,0.01284,0.5421,6736310.0,4973820.0,6736310.0
LN_002433,Consumer,0.009,0.5627,3445697.0,2240590.0,3445697.0
LN_002434,Consumer,0.01418,0.5691,339766.0,268870.0,339766.0
LN_002435,Consumer,0.01245,0.4471,725931.0,476339.0,725931.0
LN_002436,Consumer,0.00583,0.3908,2386595.0,1541499.0,2386595.0
LN_002437,Consumer,0.01003,0.4264,11726247.0,7359856.0,11726247.0
LN_002438,Consumer,0.06811,0.5276,4253859.0,4639139.0,4253859.0
LN_002439,Consumer,0.01778,0.4894,"1,637,687",1108748.0,1637687.0
LN_002440,Consumer,0.01242,0.3133,3540527.0,1927700.0,3540527.0
LN_002441,Consumer,0.01809,0.6279,2026290.0,1691481.0,2026290.0
LN_002442,Consumer,0.00808,0.3561,1477308.0,840415.0,1477308.0
LN_002443,Consumer,0.01362,0.3806,2913978.0,2024890.0,2913978.0
LN_002444,Consumr,0.02007,0.4538,238992.0,164306.0,238992.0
LN_002445,consumer,0.00592,0.3739,5445176.0,3364795.0,5445176.0
LN_002446,Consumer,0.00908,0.2948,3402069.0,1796052.0,3402069.0
LN_002447,Consumer,0.01071,0.5413,1290526.0,810208.0,1290526.0
LN_002448,Consumer,0.01135,0.2815,854820.0,551388.0,854820.0
LN_002449,Consumer,0.01014,0.3345,603362.0,353638.0,603362.0
LN_002450,Consumer,0.0149,-,2617998.0,1599895.0,2617998.0
LN_002451,Consumer,0.02151,0.521,2315709.0,1796680.0,2315709.0
LN_002452,Consumer,0.01544,0.4441,2381717.0,1438457.0,2381717.0
LN_002453,Consumer,0.02157,0.2359,10921015.0,6881514.0,10921015.0
LN_002454,Consumer,0.02178,0.5348,225085.0,186730.0,225085.0
LN_002455,Consumer,0.00973,0.2924,977908.0,620322.0,977908.0
LN_002456,Consumer,0.01491,0.5638,928149.0,771950.0,928149.0
LN_002457,Consumer,0.01085,0.5069,5119019.0,3658260.0,5119019.0
LN_002458,Consumer,0.01801,0.5386,1558419.0,1169782.0,1558419.0
LN_002459,Consumer,0.01099,0.4348,784982.0,518020.0,784982.0
LN_002460,Consumer,0.01191,0.6096,2457768.0,1722366.0,2457768.0
LN_002461,Consumer,0.03,0.2888,2992326.0,2173818.0,2992326.0
LN_002462,Consumer,0.01196,0.417,9894811.0,6809106.0,9894811.0
LN_002463,Consumer,0.00608,0.6009,2574527.0,1893555.0,2574527.0
LN_002464,Consumer,0.01384,0.5259,1293260.0,886517.0,1293260.0
LN_002465,Consumer,0.01509,0.5666,1215226.0,954247.0,1215226.0
LN_002466,Consumer,0.01019,0.6835,893586.0,680195.0,893586.0
LN_002467,Consumer,0.01351,0.3681,3247113.0,2260976.0,3247113.0
LN_002468,Consumer,0.02152,0.5703,4500276.0,3438710.0,4500276.0
LN_002469,Consumer,0.01013,0.4687,1598352.0,1029096.0,1598352.0
LN_002470,Consumer,0.01191,0.3714,1749627.0,1069406.0,1749627.0
LN_002471,Consumer,0.92%,0.4473,7855704.0,4727506.0,7855704.0
LN_002472,Consumer,0.01536,0.3604,2211293.0,1321009.0,2211293.0
LN_002473,Consumer,0.01229,0.3714,3279944.0,2017892.0,3279944.0
LN_002474,Consumer,0.00832,0.2608,682142.0,288656.0,682142.0
LN_002475,Consumer,0.01211,0.5451,1097974.0,902795.0,1097974.0
LN_002476,Consumer,0.03198,0.4466,240428.0,194030.0,240428.0
LN_002477,Consumer,0.00568,0.6296,515743.0,384651.0,515743.0
LN_002478,Consumer,0.00664,0.6959,2883084.0,2105112.0,2883084.0
LN_002479,Consumer,0.01541,0.7158,6890440.0,5833885.0,6890440.0
LN_002480,Consumer,0.00664,0.2251,1535663.0,789634.0,1535663.0
LN_002481,Consumer,0.03395,0.5642,612641.0,532882.0,612641.0
LN_002482,Consumer,0.00631,NA,2194535.0,1197568.0,2194535.0
LN_002483,Consumer,0.00691,0.4383,6226447.0,3908183.0,6226447.0
LN_002484,Consumer,0.01017,0.5368,1701867.0,1044786.0,1701867.0
LN_002485,Consumer,0.02217,0.7576,4979952.0,4435922.0,4979952.0
LN_002486,Consumer,0.01936,0.4792,1880116.0,1291127.0,1880116.0
LN_002487,Consumer,0.01728,0.2667,590285.0,337150.0,590285.0
LN_002488,Consumer,0.01513,0.5327,814361.0,585131.0,814361.0
LN_002489,Consumer,0.0247,0.6692,1552751.0,1410798.0,1552751.0
LN_002490,Consumer,0.00538,0.5256,"19,237,481",14090777.0,19237481.0
LN_002491,Consumer,0.01498,0.256,3575140.0,2084096.0,3575140.0
LN_002492,Consumer,None,0.5357,1580692.0,1185535.0,1580692.0
LN_002493,Consumer,unknown,0.5359,2669985.0,2043977.0,2669985.0
LN_002494,Consumer,0.0153,0.3712,2472284.0,1427182.0,2472284.0
LN_002495,Consumer,0.02378,0.4908,1290752.0,950076.0,1290752.0
LN_002496,Consumer,0.02411,0.482,1804111.0,1352695.0,1804111.0
LN_002497,Consumer,0.01225,0.3043,1555954.0,863605.0,1555954.0
LN_002498,Consumer,0.03248,0.3218,4180061.0,3295569.0,4180061.0
LN_002499,Consumer,0.01675,0.5269,9405342.0,7155977.0,9405342.0
LN_002500,Consumer,0.02208,0.3988,7474001.0,5648160.0,7474001.0
LN_002501,Consumer,0.00776,0.4919,1460403.0,953697.0,1460403.0
LN_002502,Consumer,NA,0.3726,3468323.0,2264197.0,3468323.0
LN_002503,Consumer,0.00903,0.473,976621.0,642007.0,976621.0
LN_002504,Consumer,0.03099,0.395,677924.0,506042.0,677924.0
LN_002505,Consumer,0.0042,0.2476,2159816.0,1137467.0,2159816.0
LN_002506,Consumer,0.00535,0.4424,3665233.0,2365086.0,3665233.0
LN_002507,Consumer,0.01932,0.8154,1883066.0,1776055.0,1883066.0
LN_002508,Consumer,0.01406,0.454,4554513.0,3069554.0,4554513.0
LN_002509,Consumer,0.00309,0.7176,4556469.0,3141127.0,4556469.0
LN_002510,Consumer,0.01079,0.4822,4246928.0,2822746.0,4246928.0
LN_002511,Consumer,0.01128,0.4564,1720404.0,922673.0,1720404.0
LN_002512,Consumer,0.02362,0.698,520017.0,448108.0,520017.0
LN_002513,Consumer,0.00515,0.7546,11958909.0,9040832.0,11958909.0
LN_002514,Consumer,0.01011,0.5194,1250000.0,921512.0,1250000.0
LN_002515,Consumer,0.02201,0.1588,4143717.0,1804051.0,4143717.0
LN_002516,Consumer,0.01899,0.2751,3247024.0,2320535.0,3247024.0
LN_002517,Consumer,0.00837,0.6828,1421835.0,1079099.0,1421835.0
LN_002518,Consumer,0.01139,0.7415,12267231.0,9168867.0,12267231.0
LN_002519,Consumer,0.00638,0.62,3912447.0,2936043.0,3912447.0
LN_002520,Consumer,0.02546,0.3374,1978122.0,1409724.0,1978122.0
LN_002521,Consumer,0.01063,0.2854,1325841.0,784871.0,1325841.0
LN_002522,consumer,0.02435,0.6645,768363.0,745061.0,768363.0
LN_002523,Consumer Goods,0.01935,0.5973,571823.0,430916.0,571823.0
LN_002524,Consumer,0.00852,0.8352,3532173.0,3091299.0,3532173.0
LN_002525,Consumr,0.01222,0.5235,1295507.0,931164.0,1295507.0
LN_002526,Consumer,,0.4971,1279793.0,892810.0,1279793.0
LN_002527,Consumer,0.01627,0.2575,3308231.0,1997130.0,3308231.0
LN_002528,Consumer,0.02755,0.4971,1420563.0,1209183.0,1420563.0
LN_002529,Consumer,0.0226,0.5235,3823729.0,2796645.0,3823729.0
LN_002530,Consumer,0.01538,0.7624,1063608.0,940196.0,1063608.0
LN_002531,Consumer,None,0.4347,1198553.0,898034.0,1198553.0
LN_002532,Consumer,0.0093,0.4941,4976384.0,3533124.0,4976384.0
LN_002533,Consumer,0.00983,0.3686,1021310.0,543917.0,1021310.0
LN_002534,Consumer,0.01761,0.3454,3671095.0,2421889.0,3671095.0
LN_002535,Consumer,0.01547,0.5521,3308218.0,2406349.0,3308218.0
LN_002536,Consumer,0.00768,0.2795,2020173.0,1233550.0,2020173.0
LN_002537,Consumer,0.01265,0.3638,389782.0,241582.0,389782.0
LN_002538,Consumer,0.00892,0.1923,548305.0,332648.0,548305.0
LN_002539,Consumer,0.01004,0.1752,678573.0,302379.0,678573.0
LN_002540,Consumer,0.02464,0.2811,560662.0,379706.0,560662.0
LN_002541,Consumer,0.00832,0.3269,4702456.0,2522283.0,4702456.0
LN_002542,Consumer,0.00958,0.4913,846727.0,648293.0,846727.0
LN_002543,Consumer,0.01733,0.3318,587210.0,419484.0,587210.0
LN_002544,Consumer,0.01365,0.2346,1213223.0,625065.0,1213223.0
LN_002545,Consumer,0.01429,,1818654.0,1392248.0,1818654.0
LN_002546,Consumer,0.00654,0.4898,384608.0,252534.0,384608.0
LN_002547,Consumer,0.013,0.7378,3640155.0,2742483.0,3640155.0
LN_002548,Consumer,0.01101,0.5062,4089892.0,2628868.0,4089892.0
LN_002549,Consumer,0.0089,0.4725,1110734.0,742279.0,1110734.0
LN_002550,Consumer,0.01004,0.4665,4446243.0,3078794.0,4446243.0
LN_002551,Consumer,0.01143,0.5146,430648.0,294197.0,430648.0
LN_002552,Consumer,0.01982,0.5032,1159539.0,881643.0,1159539.0
LN_002553,Consumer,0.03282,0.3969,1701738.0,1328754.0,1701738.0
LN_002554,Consumer,0.01392,0.5532,2143622.0,1612269.0,2143622.0
LN_002555,Consumer Goods,0.02708,0.3812,6215437.0,4123811.0,6215437.0
LN_002556,Consumer,0.01395,0.4627,1443941.0,1003651.0,1443941.0
LN_002557,Consumer,0.00644,0.4128,737513.0,473562.0,737513.0
LN_002558,Consumer,0.01359,0.6015,"2,471,609",1701695.0,-2471609.0
LN_002559,Consumer,0.02458,0.238,2330251.0,1642349.0,2330251.0
LN_002560,Consumer,0.02604,0.3599,3109132.0,2414356.0,3109132.0
LN_002561,Consumer,0.00862,0.7325,1438104.0,1168829.0,1438104.0
LN_002562,Consumer,0.03902,0.393,2369788.0,2142049.0,2369788.0
LN_002563,Consumer Goods,0.00925,0.2468,1138369.0,570899.0,1138369.0
LN_002564,Consumer,0.00928,0.5021,3481970.0,2211235.0,3481970.0
LN_002565,Consumer,0.01027,0.5718,1040769.0,723658.0,1040769.0
LN_002566,Consumer,0.02668,0.4229,1084359.0,766974.0,1084359.0
LN_002567,Consumer,0.01607,0.5932,6308591.0,5452406.0,6308591.0
LN_002568,Consumer,0.02056,0.3641,944080.0,638333.0,944080.0
LN_002569,Consumer,0.00452,0.544,2004746.0,1350424.0,2004746.0
LN_002570,Consumer,0.01291,0.3534,3494772.0,2236692.0,3494772.0
LN_002571,Consumer,0.01254,0.4946,1460356.0,1133598.0,1460356.0
LN_002572,Consumer,0.01857,0.5307,4868852.0,3709004.0,4868852.0
LN_002573,consumer,0.01056,0.2546,1127546.0,603036.0,1127546.0
LN_002574,Consumer,0.02361,0.4891,5457699.0,4225756.0,5457699.0
LN_002575,Consumer Goods,0.0095,0.6213,430843.0,349542.0,430843.0
LN_002576,Consumer,0.00675,0.5079,527265.0,347971.0,527265.0
LN_002577,Consumer,0.00599,0.2044,2132463.0,1212361.0,2132463.0
LN_002578,Consumer,0.02445,0.2993,8155600.0,5518833.0,8155600.0
LN_002579,Consumer,0.01914,0.3559,9760720.0,6363942.0,9760720.0
LN_002580,Consumer,0.00909,0.2958,856924.0,507136.0,856924.0
LN_002581,Consumer,NULL,0.4483,1938726.0,1610040.0,1938726.0
LN_002582,Consumer,0.01222,0.6217,1230402.0,926979.0,1230402.0
LN_002583,Consumer,0.01252,0.7652,242464.0,221707.0,242464.0
LN_002584,consumer,0.00654,0.4077,4070596.0,2612012.0,4070596.0
LN_002585,Consumer,0.01018,0.2359,1379459.0,757119.0,1379459.0
LN_002586,Consumer,0.014,0.7003,7681105.0,6313340.0,7681105.0
LN_002587,Consumer,0.01466,0.4341,2624671.0,1883323.0,2624671.0
LN_002588,Consumer,0.01012,0.3337,1183371.0,739570.0,1183371.0
LN_002589,Consumer,0.02149,not available,1010950.0,844173.0,1010950.0
LN_002590,Consumer,0.02666,0.3764,1658344.0,1243404.0,1658344.0
LN_002591,Consumer,0.00899,0.6652,3120626.0,2269927.0,3120626.0
LN_002592,Consumer,0.01614,0.3566,1232544.0,753012.0,1232544.0
LN_002593,Consumer,0.00636,0.7502,31495714.0,23670260.0,31495714.0
LN_002594,Consumer,0.01624,0.4852,2449048.0,1708173.0,2449048.0
LN_002595,Consumer,0.00834,0.3505,652616.0,380226.0,652616.0
LN_002596,Consumer,0.01234,0.5651,2160919.0,1549122.0,2160919.0
LN_002597,Consumer,0.01446,0.3575,6154955.0,4062456.0,6154955.0
LN_002598,Consumer,0.01183,0.447,3045006.0,1888781.0,3045006.0
LN_002599,Consumer,0.02205,0.5882,1441016.0,1144329.0,1441016.0
LN_002600,Consumer,0.00914,0.5087,1039598.0,756551.0,1039598.0
LN_002601,Consumer,0.01062,0.5025,917850.0,710034.0,917850.0
LN_002602,Consumer,-999,0.3404,622619.0,394504.0,622619.0
LN_002603,Consumer,0.0131,0.4749,1201866.0,900662.0,1201866.0
LN_002604,Consumer,0.01506,0.2386,2583924.0,1652656.0,2583924.0
LN_002605,Consumer,0.01203,0.6043,1144010.0,806057.0,1144010.0
LN_002606,Consumer,0.00902,0.2045,9887673.0,5229037.0,9887673.0
LN_002607,Consumer,0.01836,0.3717,2892558.0,1773557.0,2892558.0
LN_002608,Consumer,0.01384,0.4373,1290292.0,844674.0,1290292.0
LN_002609,Consumer,0.02059,0.3803,1932495.0,1358594.0,1932495.0
LN_002610,Consumer,0.02537,0.5563,8444150.0,6298650.0,8444150.0
